HOUSEHOLD_ID,YEAR,MARITAL,SEX,AGE,WORK_STATUS
03196682,2015,5,1,19,
03196851,2015,5,1,15,
03196852,2015,5,1,15,
03196891,2015,5,1,13,
03196892,2015,5,1,13,
03196951,2015,5,1,28,1
03196952,2015,5,1,28,1
03196962,2015,5,1,78,
03197051,2015,5,1,1,
03197052,2015,5,1,1,
03197081,2015,5,1,15,
03197082,2015,5,1,15,
03197091,2015,5,1,5,
03197092,2015,5,1,5,
03197121,2015,5,1,65,
03197122,2015,5,1,65,
03197141,2015,5,1,0,
03197142,2015,5,1,0,
03197161,2015,5,1,20,1
03197162,2015,5,1,20,1
03197201,2015,5,1,15,
03197202,2015,5,1,15,
03197421,2015,5,1,18,1
03197422,2015,5,1,18,1
03197471,2015,5,1,23,1
03197472,2015,5,1,23,1
03197501,2015,5,1,7,
03197502,2015,5,1,7,
03197531,2015,5,1,19,1
03197532,2015,5,1,19,1
03197541,2015,5,1,19,
03197542,2015,5,1,19,
03197671,2015,5,1,26,1
03197672,2015,5,1,26,1
03197681,2015,5,1,7,
03197681,2015,5,1,10,
03197682,2015,5,1,7,
03197682,2015,5,1,10,
03197691,2015,5,1,15,1
03197692,2015,5,1,15,1
03197741,2015,5,1,44,1
03197742,2015,5,1,44,1
03197781,2015,5,1,10,
03197782,2015,5,1,10,
03197842,2015,5,1,17,
03197881,2015,5,1,17,
03197882,2015,5,1,17,
03197931,2015,5,1,25,1
03197932,2015,5,1,25,1
03197951,2015,5,1,3,
03197952,2015,5,1,3,
03198032,2015,5,1,1,
03198051,2015,5,1,11,
03198052,2015,5,1,11,
03198201,2015,5,1,5,
03198201,2015,5,1,8,
03198202,2015,5,1,5,
03198202,2015,5,1,8,
03198251,2015,5,1,39,1
03198252,2015,5,1,39,1
03198281,2015,5,1,18,
03198282,2015,5,1,18,
03198341,2015,5,1,28,1
03198342,2015,5,1,28,1
03198361,2015,5,1,5,
03198361,2015,5,1,10,
03198362,2015,5,1,5,
03198362,2015,5,1,10,
03198381,2015,5,1,11,
03198381,2015,5,1,14,
03198382,2015,5,1,11,
03198382,2015,5,1,14,
03198451,2015,5,1,4,
03198452,2015,5,1,4,
03198491,2015,5,1,15,
03198492,2015,5,1,15,
03198561,2015,5,1,12,
03198562,2015,5,1,12,
03198581,2015,5,1,16,
03198582,2015,5,1,16,
03198591,2015,5,1,7,
03198592,2015,5,1,7,
03198652,2015,5,1,7,
03198652,2015,5,1,8,
03198652,2015,5,1,24,
03198701,2015,5,1,12,
03198701,2015,5,1,14,
03198702,2015,5,1,12,
03198702,2015,5,1,14,
03198721,2015,5,1,8,
03198722,2015,5,1,8,
03198741,2015,5,1,14,
03198741,2015,5,1,15,
03198741,2015,5,1,45,1
03198742,2015,5,1,14,
03198742,2015,5,1,15,
03198742,2015,5,1,45,1
03198771,2015,5,1,12,
03198772,2015,5,1,12,
03198831,2015,5,1,3,
03198832,2015,5,1,3,
03198891,2015,5,1,17,
03198892,2015,5,1,17,
03198961,2015,5,1,8,
03198962,2015,5,1,8,
03199041,2015,5,1,15,
03199061,2015,5,1,20,1
03199062,2015,5,1,20,1
03199071,2015,5,1,4,
03199071,2015,5,1,8,
03199071,2015,5,1,10,
03199071,2015,5,1,11,
03199072,2015,5,1,4,
03199072,2015,5,1,8,
03199072,2015,5,1,10,
03199072,2015,5,1,11,
03199171,2015,5,1,61,
03199172,2015,5,1,61,
03199241,2015,5,1,20,1
03199242,2015,5,1,20,1
03199251,2015,5,1,7,
03199252,2015,5,1,7,
03199291,2015,5,1,27,1
03199292,2015,5,1,27,1
03199341,2015,5,1,2,
03199341,2015,5,1,6,
03199341,2015,5,1,15,
03199342,2015,5,1,2,
03199342,2015,5,1,6,
03199342,2015,5,1,15,
03199361,2015,5,1,54,
03199362,2015,5,1,54,
03199431,2015,5,1,4,
03199432,2015,5,1,4,
03199551,2015,5,1,14,
03199552,2015,5,1,14,
03199561,2015,5,1,40,1
03199562,2015,5,1,7,
03199571,2015,5,1,9,
03199572,2015,5,1,9,
03199581,2015,5,1,2,
03199582,2015,5,1,2,
03199611,2015,5,1,58,
03199612,2015,5,1,58,
03199651,2015,5,1,6,
03199652,2015,5,1,6,
03199661,2015,5,1,7,
03199662,2015,5,1,7,
03199681,2015,5,1,11,
03199681,2015,5,1,12,
03199681,2015,5,1,16,1
03199682,2015,5,1,11,
03199682,2015,5,1,12,
03199682,2015,5,1,16,1
03199731,2015,5,1,14,
03199732,2015,5,1,14,
03199761,2015,5,1,87,
03199762,2015,5,1,87,
03199781,2015,5,1,30,1
03199782,2015,5,1,30,1
03199801,2015,5,1,34,1
03199802,2015,5,1,34,1
03199871,2015,5,1,23,
03199871,2015,5,1,24,1
03199872,2015,5,1,23,
03199872,2015,5,1,24,1
03199961,2015,5,1,50,
03199962,2015,5,1,50,
03200031,2015,5,1,29,1
03200032,2015,5,1,29,1
03200131,2015,5,1,13,
03200132,2015,5,1,13,
03200231,2015,5,1,23,1
03200232,2015,5,1,23,1
03200301,2015,5,1,13,
03200301,2015,5,1,14,
03200302,2015,5,1,13,
03200302,2015,5,1,14,
03200321,2015,5,1,18,
03200322,2015,5,1,12,
03200361,2015,5,1,5,
03200361,2015,5,1,8,
03200362,2015,5,1,5,
03200362,2015,5,1,8,
03200371,2015,5,1,5,
03200371,2015,5,1,8,
03200372,2015,5,1,5,
03200372,2015,5,1,8,
03200471,2015,5,1,17,
03200472,2015,5,1,17,
03200481,2015,5,1,2,
03200481,2015,5,1,4,
03200482,2015,5,1,2,
03200482,2015,5,1,4,
03200502,2015,5,1,6,
03200502,2015,5,1,11,
03200572,2015,5,1,21,
03200572,2015,5,1,26,1
03200651,2015,5,1,29,1
03200652,2015,5,1,29,1
03200681,2015,5,1,9,
03200682,2015,5,1,9,
03200691,2015,5,1,8,
03200691,2015,5,1,14,
03200692,2015,5,1,8,
03200692,2015,5,1,14,
03200721,2015,5,1,46,1
03200722,2015,5,1,46,1
03200771,2015,5,1,7,
03200771,2015,5,1,11,
03200772,2015,5,1,7,
03200772,2015,5,1,11,
03200922,2015,5,1,19,1
03200931,2015,5,1,11,
03200932,2015,5,1,11,
03200981,2015,5,1,18,1
03200982,2015,5,1,18,1
03200991,2015,5,1,13,
03200992,2015,5,1,13,
03201011,2015,5,1,9,
03201011,2015,5,1,12,
03201012,2015,5,1,9,
03201012,2015,5,1,12,
03201132,2015,5,1,66,
03201161,2015,5,1,47,1
03201162,2015,5,1,47,1
03201231,2015,5,1,17,
03201232,2015,5,1,17,
03201241,2015,5,1,34,1
03201242,2015,5,1,34,1
03201261,2015,5,1,10,
03201261,2015,5,1,11,
03201262,2015,5,1,10,
03201262,2015,5,1,11,
03201311,2015,5,1,18,1
03201312,2015,5,1,18,1
03201391,2015,5,1,29,1
03201391,2015,5,1,35,1
03201392,2015,5,1,29,1
03201392,2015,5,1,35,1
03201431,2015,5,1,27,1
03201432,2015,5,1,27,1
03201541,2015,5,1,5,
03201542,2015,5,1,5,
03201591,2015,5,1,81,
03201592,2015,5,1,81,
03201651,2015,5,1,55,
03201652,2015,5,1,55,
03201681,2015,5,1,2,
03201682,2015,5,1,2,
03201801,2015,5,1,7,
03201801,2015,5,1,9,
03201802,2015,5,1,7,
03201802,2015,5,1,9,
03201811,2015,5,1,24,1
03201811,2015,5,1,30,1
03201812,2015,5,1,24,1
03201812,2015,5,1,30,1
03201861,2015,5,1,18,
03202132,2015,5,1,15,
03202152,2015,5,1,23,1
03202241,2015,5,1,3,
03202242,2015,5,1,3,
03202261,2015,5,1,47,1
03202262,2015,5,1,47,1
03202311,2015,5,1,2,
03202312,2015,5,1,2,
03202341,2015,5,1,39,1
03202342,2015,5,1,39,1
03202371,2015,5,1,20,
03202372,2015,5,1,20,
03202382,2015,5,1,23,1
03202521,2015,5,1,4,
03202521,2015,5,1,12,
03202522,2015,5,1,4,
03202522,2015,5,1,12,
03202571,2015,5,1,2,
03202572,2015,5,1,2,
03202621,2015,5,1,26,1
03202621,2015,5,1,27,1
03202622,2015,5,1,26,1
03202622,2015,5,1,27,1
03202661,2015,5,1,20,
03202662,2015,5,1,20,
03202671,2015,5,1,28,1
03202672,2015,5,1,28,1
03202701,2015,5,1,28,2
03202701,2015,5,1,29,2
03202702,2015,5,1,28,2
03202702,2015,5,1,29,2
03202721,2015,5,1,12,
03202721,2015,5,1,14,
03202722,2015,5,1,12,
03202722,2015,5,1,14,
03202821,2015,5,1,12,
03202821,2015,5,1,15,
03202822,2015,5,1,12,
03202822,2015,5,1,15,
03202901,2015,5,1,11,
03202902,2015,5,1,11,
03202921,2015,5,1,1,
03202922,2015,5,1,1,
03202961,2015,5,1,4,
03202961,2015,5,1,7,
03202962,2015,5,1,4,
03202962,2015,5,1,7,
03203091,2015,5,1,2,
03203092,2015,5,1,2,
03203201,2015,5,1,59,1
03203202,2015,5,1,59,1
03203221,2015,5,1,0,
03203221,2015,5,1,5,
03203222,2015,5,1,0,
03203222,2015,5,1,5,
03203261,2015,5,1,1,
03203261,2015,5,1,10,
03203262,2015,5,1,1,
03203262,2015,5,1,10,
03203411,2015,5,1,17,
03203412,2015,5,1,17,
03203451,2015,5,1,21,
03203452,2015,5,1,21,
03203471,2015,5,1,39,1
03203472,2015,5,1,39,1
03203551,2015,5,1,31,1
03203552,2015,5,1,31,1
03203561,2015,5,1,37,1
03203562,2015,5,1,37,1
03203591,2015,5,1,6,
03203592,2015,5,1,6,
03203661,2015,5,1,14,
03203661,2015,5,1,17,
03203662,2015,5,1,14,
03203662,2015,5,1,17,
03203691,2015,5,1,19,
03203692,2015,5,1,19,
03203761,2015,5,1,7,
03203762,2015,5,1,7,
03203811,2015,5,1,15,
03203812,2015,5,1,15,
03203871,2015,5,1,35,
03203872,2015,5,1,35,
03203881,2015,5,1,57,2
03203882,2015,5,1,57,2
03203931,2015,5,1,50,1
03203932,2015,5,1,50,1
03204041,2015,5,1,19,1
03204042,2015,5,1,19,1
03204051,2015,5,1,7,
03204051,2015,5,1,13,
03204052,2015,5,1,7,
03204052,2015,5,1,13,
03204071,2015,5,1,53,1
03204072,2015,5,1,53,1
03204081,2015,5,1,3,
03204081,2015,5,1,5,
03204082,2015,5,1,3,
03204082,2015,5,1,5,
03204322,2015,5,1,5,
03204371,2015,5,1,13,
03204372,2015,5,1,13,
03204431,2015,5,1,26,1
03204432,2015,5,1,26,1
03204451,2015,5,1,54,
03204452,2015,5,1,54,
03204521,2015,5,1,0,
03204522,2015,5,1,0,
03204591,2015,5,1,2,
03204591,2015,5,1,5,
03204592,2015,5,1,2,
03204592,2015,5,1,5,
03204651,2015,5,1,19,2
03204652,2015,5,1,19,2
03204661,2015,5,1,48,
03204662,2015,5,1,48,
03204671,2015,5,1,40,1
03204672,2015,5,1,40,1
03204681,2015,5,1,1,
03204681,2015,5,1,12,
03204682,2015,5,1,1,
03204682,2015,5,1,12,
03204731,2015,5,1,16,
03204732,2015,5,1,16,
03204781,2015,5,1,24,1
03204941,2015,5,1,12,
03204942,2015,5,1,12,
03204982,2015,5,1,0,
03204982,2015,5,1,3,
03204991,2015,5,1,28,1
03204992,2015,5,1,28,1
03205011,2015,5,1,0,
03205012,2015,5,1,0,
03205031,2015,5,1,7,
03205032,2015,5,1,7,
03205041,2015,5,1,20,2
03205042,2015,5,1,57,2
03205151,2015,5,1,0,
03205152,2015,5,1,0,
03205291,2015,5,1,32,1
03205292,2015,5,1,32,1
03205311,2015,5,1,15,
03205311,2015,5,1,19,
03205311,2015,5,1,21,
03205311,2015,5,1,53,1
03205312,2015,5,1,15,
03205312,2015,5,1,19,
03205312,2015,5,1,21,
03205312,2015,5,1,46,1
03205341,2015,5,1,20,
03205342,2015,5,1,20,
03205361,2015,5,1,12,
03205361,2015,5,1,17,
03205362,2015,5,1,12,
03205362,2015,5,1,17,
03205411,2015,5,1,1,
03205412,2015,5,1,1,
03205452,2015,5,1,23,1
03205491,2015,5,1,20,1
03205492,2015,5,1,20,1
03205551,2015,5,1,20,2
03205552,2015,5,1,20,2
03205591,2015,5,1,25,1
03205592,2015,5,1,25,1
03205611,2015,5,1,63,1
03205612,2015,5,1,63,1
03205681,2015,5,1,10,
03205682,2015,5,1,10,
03205771,2015,5,1,16,
03216741,2015,5,1,71,
03216751,2015,5,1,12,
03216751,2015,5,1,17,1
03216752,2015,5,1,12,
03216752,2015,5,1,17,1
03216781,2015,5,1,9,
03216781,2015,5,1,12,
03216782,2015,5,1,9,
03216782,2015,5,1,12,
03216841,2015,5,1,34,1
03216842,2015,5,1,34,1
03216861,2015,5,1,0,
03216861,2015,5,1,2,
03216862,2015,5,1,0,
03216862,2015,5,1,2,
03216911,2015,5,1,30,1
03216912,2015,5,1,30,1
03216931,2015,5,1,1,
03216931,2015,5,1,18,1
03216932,2015,5,1,1,
03216932,2015,5,1,18,1
03217021,2015,5,1,2,
03217022,2015,5,1,2,
03217031,2015,5,1,2,
03217031,2015,5,1,48,
03217032,2015,5,1,2,
03217032,2015,5,1,48,
03217041,2015,5,1,5,
03217041,2015,5,1,10,
03217041,2015,5,1,11,
03217041,2015,5,1,16,
03217041,2015,5,1,34,1
03217042,2015,5,1,5,
03217042,2015,5,1,10,
03217042,2015,5,1,11,
03217042,2015,5,1,16,
03217042,2015,5,1,34,1
03217181,2015,5,1,3,
03217181,2015,5,1,9,
03217181,2015,5,1,12,
03217182,2015,5,1,3,
03217182,2015,5,1,9,
03217182,2015,5,1,12,
03217211,2015,5,1,5,
03217211,2015,5,1,14,
03217212,2015,5,1,5,
03217212,2015,5,1,14,
03217341,2015,5,1,34,1
03217342,2015,5,1,34,1
03217411,2015,5,1,22,1
03217412,2015,5,1,22,1
03217421,2015,5,1,15,
03217422,2015,5,1,15,
03217431,2015,5,1,66,1
03217432,2015,5,1,28,1
03217471,2015,5,1,9,
03217472,2015,5,1,9,
03217571,2015,5,1,7,
03217572,2015,5,1,7,
03217631,2015,5,1,13,
03217631,2015,5,1,15,1
03217632,2015,5,1,13,
03217632,2015,5,1,15,1
03217711,2015,5,1,21,1
03217712,2015,5,1,21,1
03217781,2015,5,1,62,1
03217782,2015,5,1,62,1
03217801,2015,5,1,29,1
03217802,2015,5,1,29,1
03217811,2015,5,1,18,1
03217812,2015,5,1,18,1
03217852,2015,5,1,33,1
03217861,2015,5,1,4,
03217861,2015,5,1,12,
03217862,2015,5,1,4,
03217862,2015,5,1,12,
03217911,2015,5,1,27,1
03217912,2015,5,1,27,1
03217971,2015,5,1,14,
03217972,2015,5,1,14,
03218051,2015,5,1,14,
03218052,2015,5,1,14,
03218061,2015,5,1,17,1
03218062,2015,5,1,17,1
03218081,2015,5,1,36,
03218082,2015,5,1,36,
03218101,2015,5,1,28,1
03218102,2015,5,1,28,1
03218111,2015,5,1,7,
03218111,2015,5,1,11,
03218112,2015,5,1,7,
03218112,2015,5,1,11,
03218131,2015,5,1,44,1
03218132,2015,5,1,44,1
03218141,2015,5,1,24,1
03218211,2015,5,1,35,1
03218212,2015,5,1,35,1
03218281,2015,5,1,42,1
03218282,2015,5,1,42,1
03218302,2015,5,1,17,1
03218401,2015,5,1,26,1
03218402,2015,5,1,26,1
03218431,2015,5,1,0,
03218432,2015,5,1,0,
03218501,2015,5,1,70,
03218502,2015,5,1,70,
03218641,2015,5,1,21,
03218642,2015,5,1,21,
03218661,2015,5,1,12,
03218661,2015,5,1,16,
03218662,2015,5,1,12,
03218662,2015,5,1,16,
03218751,2015,5,1,24,1
03218752,2015,5,1,24,1
03218831,2015,5,1,12,
03218831,2015,5,1,23,1
03218832,2015,5,1,12,
03218832,2015,5,1,23,1
03218841,2015,5,1,15,
03218841,2015,5,1,17,1
03218842,2015,5,1,15,
03218842,2015,5,1,17,1
03218881,2015,5,1,16,1
03218882,2015,5,1,16,1
03218931,2015,5,1,37,1
03218971,2015,5,1,12,
03218972,2015,5,1,12,
03218981,2015,5,1,4,
03218981,2015,5,1,6,
03218982,2015,5,1,4,
03218982,2015,5,1,6,
03219011,2015,5,1,11,
03219011,2015,5,1,12,
03219012,2015,5,1,11,
03219012,2015,5,1,12,
03219191,2015,5,1,0,
03219192,2015,5,1,0,
03219301,2015,5,1,60,1
03219302,2015,5,1,45,1
03219311,2015,5,1,11,
03219311,2015,5,1,15,1
03219312,2015,5,1,11,
03219312,2015,5,1,15,1
03219361,2015,5,1,4,
03219361,2015,5,1,6,
03219361,2015,5,1,7,
03219362,2015,5,1,4,
03219362,2015,5,1,6,
03219362,2015,5,1,7,
03219371,2015,5,1,11,
03219371,2015,5,1,13,
03219372,2015,5,1,11,
03219372,2015,5,1,13,
03219391,2015,5,1,2,
03219392,2015,5,1,2,
03219411,2015,5,1,33,1
03219411,2015,5,1,38,
03219412,2015,5,1,33,1
03219412,2015,5,1,38,
03219441,2015,5,1,33,1
03219442,2015,5,1,33,1
03219501,2015,5,1,16,
03219501,2015,5,1,21,1
03219502,2015,5,1,16,
03219502,2015,5,1,21,1
03219591,2015,5,1,2,
03219592,2015,5,1,2,
03219621,2015,5,1,22,1
03219622,2015,5,1,22,1
03219671,2015,5,1,26,1
03219672,2015,5,1,26,1
03219681,2015,5,1,7,
03219681,2015,5,1,9,
03219681,2015,5,1,39,
03219682,2015,5,1,7,
03219682,2015,5,1,9,
03219682,2015,5,1,39,
03219701,2015,5,1,11,
03219701,2015,5,1,13,
03219702,2015,5,1,11,
03219702,2015,5,1,13,
03219741,2015,5,1,17,
03219741,2015,5,1,20,
03219742,2015,5,1,17,
03219742,2015,5,1,20,
03219801,2015,5,1,3,
03219802,2015,5,1,3,
03219881,2015,5,1,15,
03219882,2015,5,1,15,
03219891,2015,5,1,34,1
03219892,2015,5,1,34,1
03219942,2015,5,1,34,1
03219981,2015,5,1,8,
03219981,2015,5,1,12,
03219982,2015,5,1,8,
03219982,2015,5,1,12,
03220001,2015,5,1,9,
03220002,2015,5,1,9,
03220031,2015,5,1,71,
03220032,2015,5,1,71,
03220091,2015,5,1,22,1
03220092,2015,5,1,22,1
03220131,2015,5,1,11,
03220132,2015,5,1,11,
03220211,2015,5,1,28,1
03220212,2015,5,1,28,1
03220281,2015,5,1,59,1
03220282,2015,5,1,59,1
03220331,2015,5,1,10,
03220332,2015,5,1,10,
03220431,2015,5,1,6,
03220431,2015,5,1,7,
03220432,2015,5,1,6,
03220432,2015,5,1,7,
03220461,2015,5,1,2,
03220462,2015,5,1,2,
03220501,2015,5,1,24,1
03220501,2015,5,1,27,1
03220502,2015,5,1,24,1
03220502,2015,5,1,27,1
03220551,2015,5,1,25,1
03220552,2015,5,1,25,1
03220571,2015,5,1,30,1
03220572,2015,5,1,30,1
03220591,2015,5,1,12,
03220591,2015,5,1,18,1
03220592,2015,5,1,12,
03220592,2015,5,1,18,1
03220641,2015,5,1,8,
03220641,2015,5,1,16,
03220642,2015,5,1,8,
03220642,2015,5,1,16,
03220661,2015,5,1,26,
03220662,2015,5,1,26,
03220731,2015,5,1,5,
03220731,2015,5,1,10,
03220732,2015,5,1,5,
03220732,2015,5,1,10,
03220792,2015,5,1,45,
03220792,2015,5,1,56,
03220821,2015,5,1,2,
03220821,2015,5,1,48,1
03220831,2015,5,1,5,
03220832,2015,5,1,5,
03220901,2015,5,1,24,
03220902,2015,5,1,24,
03220951,2015,5,1,16,
03220951,2015,5,1,19,1
03220952,2015,5,1,16,
03220952,2015,5,1,19,1
03221001,2015,5,1,9,
03221002,2015,5,1,9,
03221021,2015,5,1,30,1
03221021,2015,5,1,32,1
03221022,2015,5,1,30,1
03221022,2015,5,1,32,1
03221041,2015,5,1,11,
03221041,2015,5,1,12,
03221042,2015,5,1,11,
03221042,2015,5,1,12,
03221241,2015,5,1,17,
03221242,2015,5,1,17,
03221411,2015,5,1,43,2
03221412,2015,5,1,40,2
03221421,2015,5,1,47,1
03221422,2015,5,1,47,1
03221431,2015,5,1,2,
03221431,2015,5,1,5,
03221432,2015,5,1,2,
03221432,2015,5,1,5,
03221451,2015,5,1,32,1
03221452,2015,5,1,32,1
03221552,2015,5,1,69,1
03221591,2015,5,1,21,
03221592,2015,5,1,21,
03221621,2015,5,1,12,
03221621,2015,5,1,15,
03221621,2015,5,1,18,
03221622,2015,5,1,12,
03221622,2015,5,1,15,
03221622,2015,5,1,18,
03221682,2015,5,1,15,
03221711,2015,5,1,4,
03221712,2015,5,1,4,
03221761,2015,5,1,45,1
03221941,2015,5,1,42,1
03221941,2015,5,1,44,
03221942,2015,5,1,21,1
03221942,2015,5,1,23,
03221961,2015,5,1,24,1
03221962,2015,5,1,24,1
03221971,2015,5,1,17,
03221972,2015,5,1,17,
03221981,2015,5,1,19,1
03221982,2015,5,1,19,1
03222121,2015,5,1,36,1
03222122,2015,5,1,36,1
03222131,2015,5,1,22,1
03222132,2015,5,1,22,1
03222171,2015,5,1,22,1
03222172,2015,5,1,22,1
03222211,2015,5,1,18,1
03222212,2015,5,1,18,1
03222261,2015,5,1,36,1
03222262,2015,5,1,36,1
03222301,2015,5,1,22,1
03222302,2015,5,1,22,1
03222501,2015,5,1,30,1
03222502,2015,5,1,30,1
03222521,2015,5,1,21,1
03222522,2015,5,1,21,1
03222591,2015,5,1,17,
03222592,2015,5,1,17,
03222651,2015,5,1,13,
03222651,2015,5,1,19,
03222651,2015,5,1,21,
03222651,2015,5,1,46,
03222652,2015,5,1,13,
03222652,2015,5,1,19,
03222652,2015,5,1,21,
03222652,2015,5,1,46,
03222661,2015,5,1,24,1
03222662,2015,5,1,24,1
03222711,2015,5,1,23,
03222711,2015,5,1,30,1
03222712,2015,5,1,23,
03222712,2015,5,1,30,1
03222731,2015,5,1,26,1
03222732,2015,5,1,26,1
03222741,2015,5,1,40,1
03222742,2015,5,1,40,1
03222811,2015,5,1,6,
03222811,2015,5,1,9,
03222812,2015,5,1,6,
03222812,2015,5,1,9,
03222851,2015,5,1,17,
03222852,2015,5,1,17,
03222911,2015,5,1,19,1
03222912,2015,5,1,19,1
03222921,2015,5,1,7,
03222921,2015,5,1,12,
03222922,2015,5,1,7,
03222922,2015,5,1,12,
03223101,2015,5,1,8,
03223102,2015,5,1,8,
03223121,2015,5,1,57,1
03223122,2015,5,1,57,1
03223181,2015,5,1,1,
03223182,2015,5,1,1,
03223251,2015,5,1,14,
03223252,2015,5,1,14,
03223311,2015,5,1,33,1
03223312,2015,5,1,40,1
03223381,2015,5,1,1,
03223382,2015,5,1,1,
03223481,2015,5,1,16,
03223482,2015,5,1,16,
03223491,2015,5,1,19,
03223492,2015,5,1,19,
03223501,2015,5,1,3,
03223502,2015,5,1,3,
03223601,2015,5,1,24,1
03223602,2015,5,1,24,1
03223701,2015,5,1,26,1
03223702,2015,5,1,26,1
03223751,2015,5,1,14,1
03223752,2015,5,1,14,1
03223871,2015,5,1,41,
03223872,2015,5,1,41,
03223921,2015,5,1,28,1
03223942,2015,5,1,6,
03223942,2015,5,1,7,
03223942,2015,5,1,10,
03224071,2015,5,1,9,
03224071,2015,5,1,12,
03224071,2015,5,1,14,
03224072,2015,5,1,9,
03224072,2015,5,1,12,
03224072,2015,5,1,14,
03224081,2015,5,1,15,
03224081,2015,5,1,17,
03224082,2015,5,1,15,
03224082,2015,5,1,17,
03224091,2015,5,1,36,
03224092,2015,5,1,36,
03224122,2015,5,1,11,
03224141,2015,5,1,2,
03224141,2015,5,1,33,
03224201,2015,5,1,4,
03224202,2015,5,1,4,
03224281,2015,5,1,20,
03224281,2015,5,1,49,1
03224282,2015,5,1,20,
03224282,2015,5,1,49,1
03224301,2015,5,1,35,1
03224302,2015,5,1,35,1
03224331,2015,5,1,4,
03224332,2015,5,1,53,
03224391,2015,5,1,13,
03224392,2015,5,1,13,
03224611,2015,5,1,13,
03224612,2015,5,1,13,
03224631,2015,5,1,18,
03224632,2015,5,1,18,
03224711,2015,5,1,14,
03224711,2015,5,1,17,
03224712,2015,5,1,14,
03224712,2015,5,1,17,
03224751,2015,5,1,16,1
03224752,2015,5,1,16,1
03224771,2015,5,1,40,1
03224772,2015,5,1,40,1
03224931,2015,5,1,59,1
03224932,2015,5,1,38,1
03224941,2015,5,1,2,
03224942,2015,5,1,2,
03224961,2015,5,1,1,
03224962,2015,5,1,1,
03225031,2015,5,1,18,
03225032,2015,5,1,18,
03225121,2015,5,1,1,
03225122,2015,5,1,1,
03225131,2015,5,1,24,1
03225132,2015,5,1,24,1
03225171,2015,5,1,8,
03225171,2015,5,1,9,
03225171,2015,5,1,11,
03225172,2015,5,1,8,
03225172,2015,5,1,9,
03225172,2015,5,1,11,
03225491,2015,5,1,25,1
03225492,2015,5,1,25,1
03225521,2015,5,1,8,
03225522,2015,5,1,8,
03225591,2015,5,1,7,
03225591,2015,5,1,15,
03225592,2015,5,1,7,
03225592,2015,5,1,15,
03225601,2015,5,1,13,
03225602,2015,5,1,13,
03225701,2015,5,1,47,1
03225702,2015,5,1,47,1
03225771,2015,5,1,12,
03225772,2015,5,1,12,
03225831,2015,5,1,24,1
03225832,2015,5,1,24,1
03225851,2015,5,1,13,
03225852,2015,5,1,13,
03225861,2015,5,1,14,
03225861,2015,5,1,16,1
03225862,2015,5,1,14,
03225862,2015,5,1,16,1
03225871,2015,5,1,10,
03225872,2015,5,1,10,
03225891,2015,5,1,22,
03225892,2015,5,1,22,
03225901,2015,5,1,17,1
03225902,2015,5,1,17,1
03226002,2015,5,1,2,
03226002,2015,5,1,5,
03226022,2015,5,1,19,1
03226101,2015,5,1,25,2
03226102,2015,5,1,25,2
03226131,2015,5,1,26,
03226132,2015,5,1,26,
03226231,2015,5,1,58,1
03226232,2015,5,1,58,1
03226241,2015,5,1,22,2
03226242,2015,5,1,22,2
03226251,2015,5,1,2,
03226252,2015,5,1,2,
03226301,2015,5,1,12,
03226302,2015,5,1,12,
03226321,2015,5,1,7,
03226322,2015,5,1,7,
03226552,2015,5,1,24,1
03226552,2015,5,1,26,1
03226581,2015,5,1,0,
03226582,2015,5,1,0,
03226621,2015,5,1,9,
03226622,2015,5,1,9,
03226691,2015,5,1,3,
03226692,2015,5,1,3,
03226751,2015,5,1,7,
03226751,2015,5,1,15,1
03226752,2015,5,1,7,
03226752,2015,5,1,15,1
03226761,2015,5,1,15,
03226762,2015,5,1,15,
03226801,2015,5,1,6,
03226801,2015,5,1,9,
03226802,2015,5,1,6,
03226802,2015,5,1,9,
03226831,2015,5,1,87,1
03226832,2015,5,1,87,1
03226891,2015,5,1,12,
03226892,2015,5,1,12,
03226921,2015,5,1,11,
03226922,2015,5,1,11,
03226931,2015,5,1,27,2
03226932,2015,5,1,27,2
03226981,2015,5,1,16,
03226982,2015,5,1,16,
03227001,2015,5,1,4,
03227001,2015,5,1,6,
03227002,2015,5,1,4,
03227002,2015,5,1,6,
03227052,2015,5,1,32,1
03227052,2015,5,1,39,1
03238481,2015,5,1,22,
03238482,2015,5,1,22,
03238521,2015,5,1,5,
03238521,2015,5,1,9,
03238522,2015,5,1,5,
03238522,2015,5,1,9,
03238551,2015,5,1,6,
03238551,2015,5,1,9,
03238552,2015,5,1,6,
03238552,2015,5,1,9,
03238561,2015,5,1,16,1
03238561,2015,5,1,18,1
03238561,2015,5,1,19,1
03238561,2015,5,1,21,
03238561,2015,5,1,22,1
03238562,2015,5,1,16,1
03238562,2015,5,1,18,1
03238562,2015,5,1,19,1
03238562,2015,5,1,21,
03238562,2015,5,1,22,1
03238631,2015,5,1,17,
03238632,2015,5,1,17,
03238711,2015,5,1,18,1
03238712,2015,5,1,18,1
03238721,2015,5,1,14,
03238721,2015,5,1,19,1
03238722,2015,5,1,14,
03238722,2015,5,1,19,1
03238771,2015,5,1,14,
03238772,2015,5,1,14,
03238801,2015,5,1,3,
03238802,2015,5,1,3,
03238821,2015,5,1,13,
03238822,2015,5,1,13,
03238851,2015,5,1,5,
03238852,2015,5,1,5,
03238941,2015,5,1,22,1
